revenue,App Usage,months,eqpdays,Mobile,Married,isMale,pcown,Credit Card,Retention Calls,churndep
69.28,55.33,15,177,1,0,0,1,1,0,1
107.59,22.67,11,167,1,0,0,0,0,0,1
39.19,22.67,7,6,1,0,0,1,1,0,1
5,0,19,174,1,0,0,0,1,0,1
66.16,17,15,86,1,0,0,0,1,0,1
34.91,6.33,7,191,1,1,0,1,1,0,1
98.54,38,7,97,1,1,0,1,1,0,1
71.51,12.33,28,60,1,0,0,1,0,0,1
78.71,4.67,12,28,1,0,0,1,1,0,1
109.64,51.33,7,34,1,0,0,1,0,0,1
45.98,7,13,6,1,0,0,0,1,0,1
69.59,75.33,11,82,1,0,0,1,0,0,1
38.99,20.33,33,174,1,0,0,0,1,0,1
110.13,4.33,16,107,1,0,0,1,1,0,1
74.33,23.67,16,174,1,0,1,0,1,0,1
30.34,3.67,14,136,1,0,0,1,1,0,1
66.66,43.33,10,92,1,1,0,0,1,0,1
160.86,51.67,11,117,1,1,0,0,0,0,1
53.21,67.33,23,195,1,0,0,1,0,0,1
47.03,2.67,12,68,1,0,0,0,0,0,1
16.58,25,7,64,1,1,0,1,1,0,1
79.25,91.67,9,38,1,0,0,1,0,0,1
10.2,40,7,50,1,0,0,1,1,0,1
55.03,21.33,29,143,1,1,1,0,1,0,1
66.23,7.67,27,199,1,0,0,1,1,0,1
46.5,32.33,33,76,1,1,1,1,1,0,1
18.22,28,7,12,1,1,0,1,1,0,1
132.37,76.67,13,118,1,1,0,1,1,0,1
35.66,15.67,18,133,1,0,0,0,0,0,1
54.22,18.67,11,13,1,0,0,0,0,0,1
102.78,34.67,21,87,1,0,0,0,1,0,1
79.63,3,11,61,1,1,0,1,1,0,1
20.19,4,7,93,1,1,0,1,1,0,1
54.91,0,23,147,1,0,0,1,1,0,1
91.23,39.67,21,36,1,0,0,1,0,0,1
13.39,3,23,84,0,1,0,1,1,0,1
35.68,24,7,178,1,0,0,0,1,0,1
30.24,3,26,176,1,0,0,1,0,0,1
105.78,0,8,199,1,0,0,1,0,0,1
107,25.33,15,177,1,1,0,1,1,0,1
10,5,8,92,1,0,0,0,1,0,1
78.46,33.33,11,95,1,0,0,1,1,0,1
10,3.33,9,179,1,1,0,0,1,0,1
75.76,26.67,7,153,1,0,0,1,0,0,1
29.99,7,11,126,1,0,0,0,0,0,1
16.07,21.33,8,37,1,0,0,1,1,0,1
49.3,0,23,98,1,1,1,1,1,0,1
11.43,2.67,6,93,1,1,0,0,1,0,1
91.29,25,14,24,1,1,0,1,1,0,1
125.87,63.67,8,171,1,0,0,0,1,0,1
135.4,114,12,67,1,1,0,1,1,0,1
58.39,41.33,11,145,1,0,0,1,0,0,1
94.02,6.67,9,180,1,0,0,1,0,0,1
197.53,89.67,8,193,1,0,0,0,1,0,1
14,0,7,171,1,1,0,1,1,0,1
92.8,0,12,88,1,0,0,1,1,0,1
34.85,16.67,12,10,1,0,0,0,0,0,1
39.99,0,11,77,1,0,0,1,0,0,1
10,9.33,17,134,1,0,0,1,1,0,1
39.06,54,12,112,1,0,0,0,1,0,1
35.7,54.67,7,190,1,0,1,0,1,0,1
11.28,1,7,145,1,0,0,1,1,0,1
193.36,98.33,12,122,1,0,0,1,1,0,1
150.6,135.33,9,116,1,0,0,1,0,0,1
29.99,11.33,11,129,1,1,0,1,1,0,1
72.43,28.67,7,33,1,0,0,1,1,0,1
10.87,3.33,7,156,1,1,0,1,1,0,1
36.22,19.67,36,123,1,0,0,1,0,0,1
50.74,10.33,25,49,1,1,0,0,1,0,1
72.89,10.33,17,70,1,1,0,0,1,0,1
73.78,20.33,30,116,1,0,0,1,0,0,1
32.77,3,35,36,1,0,0,0,1,0,1
34.42,4,16,184,0,1,0,1,1,0,1
75.1,80.67,6,60,1,1,0,0,1,0,1
11.97,15.33,8,65,1,0,0,1,1,0,1
82.08,18.33,18,178,1,1,0,0,1,0,1
50.77,0,12,130,1,0,0,1,0,0,1
112.67,88.33,9,93,1,0,0,0,0,0,1
10.74,30.33,14,86,1,1,1,1,1,0,1
167.81,21.33,20,77,1,1,0,0,1,0,1
18.4,0,13,93,1,1,0,0,1,0,1
153.51,0,19,94,1,0,0,1,1,0,1
70.13,20.67,7,15,1,0,0,0,0,0,1
84.91,11.67,17,81,1,1,0,1,1,0,1
85.36,83,7,108,1,1,1,1,1,0,1
33.97,0,19,54,1,1,0,0,1,0,1
50.08,4.33,15,114,1,1,0,0,1,0,1
21.17,9,19,189,1,1,0,1,1,0,1
34.99,13.33,11,35,1,0,0,0,1,0,1
274.14,182.67,18,27,1,0,0,1,0,0,1
44.25,4,14,162,1,0,0,1,0,0,1
124.55,84.33,31,148,1,0,1,1,1,0,1
218.98,61,14,3,1,0,0,1,1,0,1
60.53,2.67,23,190,1,1,1,1,1,0,1
10.25,5,13,143,1,0,0,0,0,0,1
214.23,6.33,13,25,1,0,0,1,0,0,1
35.31,2.67,20,200,1,0,0,1,1,0,1
35.24,14,16,178,1,0,0,0,0,0,1
80.73,6.33,7,163,1,0,0,0,0,0,1
17.06,38.33,8,83,1,0,0,0,0,0,1
38.24,29,23,8,1,0,0,1,1,0,1
79.24,0,12,180,1,1,0,0,1,0,1
35.87,53,14,134,1,0,0,1,1,0,1
5,0,32,41,1,1,0,0,1,0,1
44.83,12.67,8,50,1,0,0,1,0,0,1
44.23,44,23,11,1,0,0,1,1,0,1
125.73,16,16,171,1,0,0,0,0,0,1
67.25,20.33,25,125,1,0,0,0,0,0,1
39.8,9.67,32,180,1,0,0,1,1,0,1
10,1.67,7,188,1,1,1,0,1,0,1
46.1,34.67,10,98,1,1,0,0,1,0,1
79.98,0,27,116,1,1,0,1,1,0,1
43.28,0,19,189,1,0,0,1,1,0,1
60.36,54.67,6,72,1,0,0,1,0,0,1
36.97,0,11,51,1,0,0,1,0,0,1
47.8,21.67,11,38,1,1,0,1,1,0,1
82.42,26,18,111,1,1,0,1,1,0,1
69.49,3.67,19,63,1,0,0,0,1,0,1
101.46,54.33,14,119,1,0,0,1,1,0,1
71.89,27.33,32,150,1,1,1,1,1,0,1
35.55,19,7,17,1,0,0,0,1,0,1
50.42,13.33,8,139,1,0,0,1,1,0,1
10,3.67,7,17,1,0,0,1,1,0,1
53.26,52.67,25,75,1,0,0,1,1,0,1
53.79,43.67,17,180,1,0,0,0,0,0,1
42.68,27.67,14,14,1,0,0,1,0,0,1
41.49,7,33,155,1,1,0,0,0,0,1
37.36,26,12,115,1,0,0,1,0,0,1
45.52,22,7,106,1,1,0,1,1,0,1
34.99,12.33,14,136,1,0,0,1,0,0,1
116.81,185.33,11,72,1,1,0,1,1,0,1
57.15,56.67,8,55,1,1,0,1,1,0,1
89.41,17,7,113,1,0,0,0,0,0,1
57.13,8,40,178,1,0,0,1,0,0,1
41.71,27.67,8,155,1,0,0,0,0,0,1
35.89,58,12,60,1,1,0,0,1,0,1
52.22,28,23,172,1,1,0,1,1,0,1
66.48,110.67,14,111,1,0,0,1,0,0,1
40.51,1.67,19,52,1,1,0,0,1,0,1
13.48,33.67,7,184,1,1,0,0,1,0,1
92.07,123.33,9,145,1,0,0,1,1,0,1
80.44,13.67,13,119,1,0,0,0,1,0,1
109.32,70.67,19,1,1,1,0,1,1,0,1
58.89,109,12,140,1,0,0,1,1,0,1
157.82,65,19,122,1,1,0,0,1,0,1
80.29,79.67,11,180,1,0,0,1,0,0,1
103.42,53.67,16,146,1,0,0,1,0,0,1
22.4,14.67,46,191,1,0,0,0,1,0,1
54.97,46.33,9,139,1,0,0,1,1,0,1
15.72,27.67,16,151,1,0,0,1,0,0,1
71.4,19.67,10,142,1,1,0,1,1,0,1
63.44,87,8,27,1,0,0,0,1,0,1
85.44,0,12,136,1,0,0,1,1,0,1
27.41,1,28,37,1,0,0,1,1,0,1
146.63,31.33,19,176,0,0,0,0,1,0,1
38.8,31,18,189,1,0,0,1,1,0,1
29.99,3.33,17,175,1,1,0,0,1,0,1
43.99,28,8,21,1,1,0,0,1,0,1
52.02,6,50,62,1,1,0,1,1,0,1
47.96,9.67,11,165,1,1,0,1,1,0,1
64.19,175.33,14,27,1,0,0,0,0,0,1
127.16,64.67,10,55,1,0,0,1,1,0,1
30,0.33,37,23,1,1,0,0,1,0,1
59.99,3,39,73,1,1,1,1,1,0,1
92.9,16,16,27,1,0,0,0,1,0,1
54.23,5.67,17,135,1,0,0,1,1,0,1
56.69,36.33,15,47,1,0,0,0,1,0,1
21.83,163.33,17,79,1,1,0,1,1,0,1
23.94,28.33,6,37,1,1,0,1,1,0,1
14.8,0,7,126,1,0,0,0,1,0,1
37.71,1,15,177,1,0,0,1,1,0,1
74.88,75.67,8,54,1,0,0,1,0,0,1
61.59,45,7,96,1,0,0,1,0,0,1
98.61,55.67,27,17,1,0,0,1,0,0,1
30.26,27.67,9,96,1,0,0,1,0,0,1
107.74,146,9,197,1,0,0,1,0,0,1
216.53,97.67,13,194,1,1,0,0,1,0,1
178.05,54,41,149,1,0,0,0,0,0,1
67.64,24.67,7,133,1,0,0,0,1,0,1
51.2,40.67,33,39,0,0,0,0,1,0,1
25.03,12.67,22,38,1,1,0,1,1,0,1
150.92,0,31,92,1,0,0,1,1,0,1
59.99,3.33,23,91,1,0,0,1,1,0,1
50.54,2,17,161,1,0,0,1,0,0,1
25.35,0,33,48,1,0,0,0,1,0,1
16,24,7,15,1,1,0,0,1,0,1
31.76,27,25,149,1,1,1,1,1,0,1
46.48,13.67,22,129,1,0,0,0,0,0,1
57.9,96,11,109,1,1,1,1,1,0,1
56.68,32.33,23,189,1,1,0,0,1,0,1
72.33,15.67,37,74,1,1,0,0,1,0,1
30.49,16,8,177,1,1,0,1,1,0,1
48.62,15.33,24,141,1,1,0,1,1,0,1
69.76,9.33,24,128,1,1,0,1,1,0,1
39.99,1.67,34,184,1,0,0,0,0,0,1
114.7,130.67,18,99,1,0,0,1,0,0,1
66.99,36,18,118,1,1,0,0,0,0,1
85.43,51,16,83,1,0,0,0,0,0,1
29.99,1,38,87,1,1,0,0,1,0,1
85.58,96.33,49,115,0,1,0,1,1,0,1
105.8,35.67,26,48,1,1,0,1,1,0,1
39.83,12.67,27,51,1,0,0,1,1,0,1
156.16,155,6,73,1,1,0,1,1,0,1
32.93,4.67,23,177,1,1,0,1,1,0,1
35.24,15.67,11,147,1,0,0,1,1,0,1
73.63,97,6,123,1,0,0,0,0,0,1
187.1,117.33,18,54,1,0,0,1,1,0,1
49.99,47.33,30,127,1,0,0,1,0,0,1
30.06,2,10,15,1,0,0,0,1,0,1
157.98,24.33,8,28,1,1,0,1,1,0,1
15.03,10.67,6,36,1,1,0,0,1,0,1
111.34,72,16,54,1,0,0,0,0,0,1
143.95,146,24,167,1,0,0,0,0,0,1
128.58,70.67,37,176,1,0,0,0,1,0,1
30.26,2.67,28,32,0,0,0,1,1,0,1
56.53,75,15,114,1,1,0,0,1,0,1
34.99,12,25,53,1,1,0,0,1,0,1
138.51,84,30,42,1,0,0,0,0,0,1
48.38,14.67,32,23,1,0,0,1,0,0,1
76.62,43.67,12,166,1,1,0,1,1,0,1
71.9,56.67,7,23,1,0,0,0,1,0,1
79.61,35.33,11,184,1,0,0,1,1,0,1
142.69,136,6,115,1,0,0,1,0,0,1
114.88,2,13,115,1,0,0,1,1,0,1
34.99,8.33,11,5,1,0,0,0,1,0,1
41.3,4,8,52,1,0,0,1,1,0,1
79.06,36.67,16,72,1,0,0,0,1,0,1
30.4,0,12,29,1,1,0,1,1,0,1
170.86,8,12,88,1,0,0,0,1,0,1
37.42,5.33,28,41,1,1,0,1,1,0,1
39.64,30.67,21,89,1,0,0,0,1,0,1
55.72,124.67,13,169,1,1,0,0,1,0,1
28.05,10,38,93,1,0,0,1,0,0,1
31.3,10,38,133,1,1,0,1,1,0,1
72.44,71.67,22,131,1,0,0,0,0,0,1
85,3.67,9,124,1,0,0,0,0,0,1
62.75,13.67,23,31,1,1,0,1,1,0,1
37.91,10,12,39,1,0,0,0,1,0,1
76.91,15,22,177,0,0,1,1,1,0,1
79.66,76,9,70,1,0,0,0,1,0,1
65.17,4.33,17,62,1,1,0,0,1,0,1
92.72,44,26,26,1,1,1,0,1,0,1
100.06,38.67,14,78,1,0,0,0,0,0,1
64.81,66,48,182,1,0,0,0,1,0,1
26.24,2.67,14,130,1,0,0,0,1,0,1
103.02,12,13,64,1,0,0,0,1,0,1
102.67,20.67,22,130,1,0,0,1,0,0,1
84.81,11.33,19,73,1,1,0,1,1,0,1
40.48,10.33,26,200,1,0,0,1,0,0,1
61.31,60.33,7,132,1,1,0,1,1,0,1
76.16,95,10,36,1,0,0,1,1,0,1
29.99,0.33,37,176,1,0,0,0,1,0,1
62.64,21.67,8,19,1,0,0,0,0,0,1
20.17,2.33,38,134,1,1,0,1,1,0,1
48.05,31,12,107,1,0,0,1,1,0,1
45.62,20.67,14,63,1,0,0,1,0,0,1
30.27,10,47,50,1,0,0,0,1,0,1
32,63.67,12,25,1,1,0,1,1,0,1
85.1,40.67,7,100,1,0,0,1,0,0,1
51.73,10.33,32,33,1,1,0,0,1,0,1
73.45,23.67,11,69,1,0,0,1,0,0,1
10.25,19,7,72,1,1,0,0,1,0,1
33.41,55.33,7,53,1,0,0,1,1,0,1
35.24,28.67,22,196,1,0,0,1,1,0,1
22.43,75.33,9,45,1,0,0,1,1,0,1
186.25,122.33,6,61,1,0,0,1,1,0,1
43.42,3,28,158,1,1,0,0,1,0,1
94.66,65.67,13,134,1,1,0,1,1,0,1
38.99,60,9,172,1,1,0,1,1,0,1
60.53,8,11,43,1,1,0,0,1,0,1
50.19,14.67,24,54,1,0,0,0,1,0,1
54.63,44,28,59,1,0,0,1,0,0,1
9.68,6.67,7,96,1,1,0,0,1,0,1
64.28,31.33,14,44,1,1,1,1,1,0,1
10.74,8,14,4,1,0,0,0,1,0,1
61.27,51,33,106,1,0,0,1,1,0,1
50.7,37,18,190,1,1,0,0,1,0,1
35.96,13.67,6,138,1,1,0,0,1,0,1
127.42,97,28,102,1,0,1,1,1,0,1
76.73,68,32,61,1,0,0,1,0,0,1
41.14,40,26,112,1,1,0,0,1,0,1
10,0,11,37,1,0,0,0,1,0,1
52.45,0,12,40,1,0,0,0,1,0,1
35.4,44,6,151,1,1,0,0,1,0,1
10,0,30,197,1,0,0,0,0,0,1
10.09,10,11,128,1,1,0,1,1,0,1
70.33,23.33,13,158,1,0,0,1,0,0,1
141.7,61.33,13,105,1,0,0,0,1,0,1
168.59,15.33,11,155,1,0,0,0,1,0,1
86.74,28.33,11,16,1,0,0,1,1,0,1
81.96,66.67,29,122,1,0,0,1,0,0,1
31.45,7,18,97,1,0,0,1,0,0,1
71.58,101.33,25,51,1,0,0,1,1,0,1
45.31,0.33,11,94,1,1,0,0,1,0,1
91.06,37,19,180,1,0,0,0,0,0,1
56.88,42.67,36,70,1,0,0,0,1,0,1
7.99,0,7,16,1,0,0,0,1,0,1
15.37,13,7,44,1,1,0,0,1,0,1
49.99,12.67,33,40,1,0,0,1,0,0,1
49,31.33,11,144,1,0,0,0,0,0,1
46.6,27,39,46,1,0,0,0,1,0,1
44.46,81.33,9,18,1,1,0,0,1,0,1
44.38,3.67,25,197,1,0,0,0,0,0,1
35.31,37.67,6,21,1,1,0,1,1,0,1
117.16,58.33,6,11,1,0,0,1,1,0,1
36.38,43.33,12,139,1,0,0,0,0,0,1
90.09,71.67,47,87,1,1,1,1,1,0,1
37.67,12.67,12,17,1,1,0,0,1,0,1
5.05,0,11,175,1,1,0,1,1,0,1
104.09,54,14,66,1,1,0,0,0,0,1
35.17,17,24,84,1,1,0,0,1,0,1
59.18,48,11,104,1,0,0,1,1,0,1
49.99,24.67,16,33,1,0,0,1,1,0,1
50.45,34,15,58,1,0,0,0,0,0,1
24.15,44.67,22,142,1,0,0,1,1,0,1
38.08,6.67,15,57,0,1,0,1,1,0,1
49.62,43.67,6,150,1,0,0,1,1,0,1
30.01,12,6,126,1,0,0,0,1,0,1
93.78,29.67,13,134,1,0,0,1,0,0,1
189.96,40.67,13,135,1,1,0,0,1,0,1
35.24,0,12,37,1,1,1,1,1,0,1
59.48,38.33,14,124,1,0,0,0,0,0,1
58.44,52,12,89,1,1,1,0,1,0,1
13.97,18.67,25,85,1,0,0,0,1,0,1
51.26,17.67,13,189,1,0,0,1,0,0,1
46.29,0,42,53,1,1,0,0,0,0,1
196.74,328,18,113,0,1,0,1,1,0,1
79.66,45,7,126,1,0,0,0,0,0,1
31.87,25.67,13,153,1,1,0,0,1,0,1
73.04,2.33,35,90,1,0,0,0,0,0,1
78.17,42.67,11,26,1,0,0,0,1,0,1
166.6,0,22,71,1,1,0,0,1,0,1
59.48,104,14,178,1,0,0,1,0,0,1
53.99,14.67,29,75,1,1,0,1,1,0,1
51.37,172.67,7,76,1,0,0,0,0,0,1
15.44,33.33,15,52,1,0,0,1,1,0,1
85.63,47.67,12,87,1,1,0,1,0,0,1
13.25,0,45,42,1,0,0,0,1,0,1
67.14,46.67,11,122,1,0,0,1,0,0,1
74.86,62,9,21,1,0,0,1,0,0,1
87.67,50.67,19,132,1,0,0,1,1,0,1
100.43,65,37,199,1,1,0,0,1,0,1
73.78,102,7,77,1,0,0,0,1,0,1
38.06,14.67,16,2,1,0,0,0,1,0,1
44.31,19,17,159,1,1,0,1,0,0,1
84.39,70.33,11,49,1,0,0,1,0,0,1
34.4,0,30,62,1,1,0,0,1,0,1
44.84,47.67,11,193,1,0,0,1,0,0,1
114.59,64.33,15,148,1,0,0,0,1,0,1
10.96,0.33,15,2,1,0,0,0,0,0,1
102.05,29,16,192,1,0,0,0,1,0,1
50.12,7.67,12,182,1,0,0,1,1,0,1
35.58,10.67,29,3,1,0,1,1,1,0,1
12.07,29.67,7,107,1,0,0,0,1,0,1
75.64,40.67,10,193,1,0,0,1,0,0,1
70.77,61.67,14,129,1,1,0,1,1,0,1
32.37,2.67,12,130,1,1,0,1,1,0,1
75.88,74,8,21,1,0,0,0,1,0,1
105.15,28.67,27,83,1,0,0,0,1,0,1
38.22,13.67,11,163,1,0,0,0,1,0,1
215.59,25.33,23,8,1,0,0,0,1,0,1
30,13.33,34,70,0,1,0,1,1,0,1
67.99,20.33,12,193,1,0,0,1,1,0,1
60.53,5,21,72,1,0,0,0,1,0,1
118.73,45.33,12,63,1,0,0,0,0,0,1
79.91,7.67,18,52,1,0,0,1,0,0,1
63.79,74.33,24,148,1,0,0,0,1,0,1
98.95,0,32,46,1,0,0,0,0,0,1
45.94,8,11,80,1,0,0,0,0,0,1
77.87,26,43,84,1,0,0,0,0,0,1
31.01,1.67,36,5,1,0,0,0,1,0,1
153.27,20.33,47,144,1,0,0,1,1,0,1
127.17,12.33,19,70,1,0,0,0,1,0,1
63.14,5.67,12,182,1,1,0,1,0,0,1
117.14,3.33,8,81,1,1,0,1,1,0,1
106.61,122.33,10,188,1,0,0,1,1,0,1
98.48,34.67,14,154,1,1,0,0,1,0,1
141.78,84.67,8,97,1,0,0,1,1,0,1
38.82,4.33,15,68,1,1,0,1,1,0,1
144.19,91.67,14,177,1,0,0,1,1,0,1
69.39,52.33,35,157,1,0,0,1,1,0,1
35.98,4,12,55,1,1,0,0,1,0,1
29.22,38.33,7,35,1,1,0,0,1,0,1
15.4,15.33,9,43,1,0,0,1,1,0,1
57.7,0,31,121,1,0,0,0,1,0,1
31.89,1,18,23,0,1,0,0,1,0,1
80.81,22.67,12,41,1,0,0,0,0,0,1
90.99,205.67,7,59,1,0,0,1,1,0,1
39.18,45.67,12,179,1,1,0,0,1,0,1
71.93,38,17,113,1,0,1,1,1,0,1
78.22,10.33,14,174,1,0,0,0,1,0,1
262.78,83,15,39,1,0,0,0,1,0,1
72.89,12,17,2,1,0,0,1,0,0,1
10,0,17,164,1,1,0,1,1,0,1
47.01,50.67,11,120,1,1,0,1,1,0,1
77.59,13,10,12,1,0,0,0,0,0,1
55.72,31.67,10,175,1,0,0,0,0,0,1
55.18,36.33,10,156,1,1,0,0,1,0,1
69.24,116,13,76,1,0,1,1,1,0,1
60.34,14.33,20,106,1,1,0,1,1,0,1
10.59,18.67,6,23,1,1,0,1,1,0,1
92.48,34,35,14,1,0,0,0,1,0,1
58.24,0,18,47,1,1,0,0,1,0,1
80,19,22,136,1,0,0,1,1,0,1
52.55,21.33,31,111,1,0,0,0,1,0,1
53.71,42.67,23,129,0,0,0,1,0,0,1
66.29,23.67,11,101,1,0,0,1,0,0,1
25.38,33.67,7,130,1,1,0,1,1,0,1
51.22,21,12,36,1,1,0,1,1,0,1
28.35,17.67,20,5,1,1,0,0,1,0,1
44.4,36.33,13,60,1,1,0,1,1,0,1
42.2,3.67,51,38,1,1,0,1,1,0,1
48.68,32.67,10,194,1,0,0,0,0,0,1
50.02,33,21,95,1,1,0,0,1,0,1
105.29,33,29,127,1,1,1,0,1,0,1
32.37,3.67,33,174,1,1,0,1,1,0,1
128.79,119.33,11,153,1,0,0,0,0,0,1
98.57,0,20,102,1,0,0,0,0,0,1
68.06,77.33,11,140,1,1,0,0,1,0,1
42.91,74.67,8,1,1,0,0,0,0,0,1
54.47,60.33,11,146,1,0,0,1,0,0,1
154.18,0,23,1,1,1,0,1,1,0,1
64.42,0,18,155,1,0,0,0,0,0,1
33.63,0,33,4,1,0,0,1,0,0,1
107.42,49.67,28,107,1,1,0,0,1,0,1
43.06,108.67,10,11,1,0,0,1,0,0,1
47.1,19.33,8,111,1,0,0,1,0,0,1
62.59,19,24,196,1,1,0,0,0,0,1
47.22,7.67,12,179,1,0,0,0,0,0,1
83.98,40.33,10,145,1,0,0,1,1,0,1
73.47,61.67,17,178,1,0,0,0,1,0,1
20.07,6,28,56,0,0,0,1,0,0,1
34.74,25.67,14,163,1,0,0,0,1,0,1
52.72,120.67,28,83,1,0,0,0,0,0,1
45.36,0,36,17,1,0,1,1,1,0,1
61.77,17,12,156,1,0,0,0,0,0,1
39.77,21,30,101,1,0,0,1,1,0,1
85.31,99,15,157,1,0,0,1,1,0,1
51.15,40.67,7,98,1,1,0,1,1,0,1
32.06,7.33,19,39,1,1,0,0,1,0,1
108.53,13.67,17,151,1,0,1,0,1,0,1
119.33,15,11,120,1,1,0,1,1,0,1
111.92,121.67,14,104,1,1,0,0,0,0,1
99.84,13,21,42,1,0,0,1,1,0,1
38.67,32,38,65,1,0,0,1,1,0,1
40.49,7.33,9,98,1,1,0,1,1,0,1
46.25,3.33,26,84,1,0,0,1,1,0,1
29.99,4.33,21,81,1,0,0,1,0,0,1
56.43,24,20,189,1,0,0,0,0,0,1
66.67,36,13,195,1,0,0,1,0,0,1
135.8,137,16,28,1,1,0,0,0,0,1
14,0,16,78,1,0,0,1,1,0,1
10.09,0,10,163,1,1,1,1,1,0,1
133.76,139,19,183,1,0,0,0,0,0,1
36.38,26,36,8,1,0,0,0,1,0,1
135.39,37,11,50,1,1,1,1,1,0,1
56.55,8,9,55,1,0,0,0,0,0,1
30.67,17,12,30,1,0,0,0,1,0,1
36.34,14,7,21,1,1,0,1,1,0,1
39.02,1.67,12,127,1,0,0,1,0,0,1
114.75,86.33,16,154,0,0,1,1,1,0,1
56.81,34.67,30,66,0,0,0,1,0,0,1
4.35,4.67,13,12,1,0,0,0,1,0,1
38.33,10.33,23,26,1,0,0,1,0,0,1
67.64,104,7,178,1,0,0,1,1,0,1
85.7,69.33,8,6,1,0,0,0,0,0,1
52.02,80.67,22,12,1,0,0,0,0,0,1
74.7,28.33,10,190,1,0,0,0,0,0,1
94.27,19.67,24,63,1,0,0,1,0,0,1
26.74,13.67,21,157,1,0,0,0,1,0,1
63.04,1.67,17,168,1,0,0,0,0,0,1
105.08,115.33,10,41,1,0,0,1,1,0,1
136.47,85.33,9,62,1,0,0,1,0,0,1
48.64,56.67,22,158,0,0,0,0,0,0,1
39.31,44.67,7,13,1,1,0,0,1,0,1
85.93,31.67,11,177,1,0,0,0,0,0,1
74.39,20,24,196,1,0,0,0,0,0,1
29.99,0,14,59,1,0,0,1,1,0,1
71.64,45.67,20,70,1,0,0,1,0,0,1
39.16,36,9,66,1,1,0,1,1,0,1
48.89,22.67,24,82,1,0,0,0,0,0,1
50.73,79.67,11,163,1,0,0,0,0,0,1
163.29,76,15,65,1,0,0,1,1,0,1
75.41,43,18,181,1,1,0,0,1,0,1
94.59,33.33,11,52,1,0,0,1,1,0,1
54.94,16.67,13,26,1,0,0,0,0,0,1
25.19,34.67,15,31,1,0,0,1,0,0,1
30.27,0,12,184,1,0,0,1,1,0,1
45.25,2.67,13,169,1,0,0,0,1,0,1
42.45,17.67,26,50,1,1,0,1,1,0,1
38.49,15.67,28,40,1,0,0,0,1,0,1
33.74,18,34,91,1,0,0,0,1,0,1
79.35,130.33,7,78,1,1,1,0,1,0,1
35.28,0.33,20,62,1,0,0,1,0,0,1
272.03,221.67,18,67,1,0,0,0,0,0,1
94.97,0,12,86,1,0,0,0,0,0,1
30.24,0,25,53,1,1,0,1,1,0,1
41.69,12,15,29,1,1,0,0,1,0,1
32.11,116,17,117,1,0,0,1,1,0,1
98.12,138.67,9,11,1,0,0,0,0,0,1
55.88,49,13,90,1,1,0,1,1,0,1
84.35,31.67,50,15,0,0,0,0,1,0,1
42.48,8.67,10,18,1,0,0,1,0,0,1
59.99,0,11,53,1,1,0,0,1,0,1
37.92,0,11,164,1,1,0,0,1,0,1
53.02,18.33,12,108,1,0,0,0,1,0,1
141.6,137.67,17,8,1,0,0,1,1,0,1
155.05,111.67,14,83,1,1,0,1,1,0,1
50.61,33.67,29,148,1,0,0,1,1,0,1
41.59,4.67,22,33,1,0,0,1,0,0,1
109.43,39.33,16,81,1,0,0,1,1,0,1
31.94,27.33,29,163,1,0,0,1,0,0,1
31.88,42.33,17,169,1,0,0,1,0,0,1
53.64,3,32,64,1,0,0,1,1,0,1
48.87,53.67,7,71,1,0,0,0,1,0,1
19.09,35,7,159,1,0,0,0,1,0,1
46.96,142,9,4,1,0,0,1,1,0,1
59.7,39,11,125,1,0,0,1,1,0,1
65.47,29.33,21,37,1,0,0,0,1,0,1
66.31,30.33,19,14,1,1,0,1,1,0,1
152.76,24.67,8,185,1,1,0,0,1,0,1
64.86,58.67,8,29,1,0,0,1,1,0,1
30.18,0,47,195,0,0,0,0,1,0,1
82.67,15.67,35,105,1,0,0,1,0,0,1
27.28,16.33,14,198,1,0,0,0,1,0,1
55.14,40.33,10,84,1,0,0,1,0,0,1
53.14,28.67,31,195,1,0,1,1,1,0,1
70.86,20,25,80,1,1,0,1,1,0,1
54.76,60.33,26,116,1,0,0,0,0,0,1
31.57,30.67,23,126,1,1,0,1,1,0,1
53.69,123.67,10,46,1,0,0,0,1,0,1
14.28,9,17,111,1,1,0,1,0,0,1
54.35,11.67,11,95,1,0,0,0,0,0,1
44.73,29.67,12,167,1,0,0,0,0,0,1
81.95,11,33,24,1,1,0,1,1,0,1
91.65,73.67,10,106,1,0,0,1,0,0,1
14.88,39.33,29,5,1,0,0,0,1,0,1
99.83,23.33,16,124,1,0,0,1,0,0,1
31.56,18.33,15,167,1,0,0,1,0,0,1
12.36,17.67,7,169,1,0,0,0,1,0,1
133.54,21,24,71,1,0,0,0,0,0,1
89.53,26.67,23,59,1,0,0,1,0,0,1
63.53,25,18,106,1,0,0,0,0,0,1
30.88,24.33,20,124,1,1,0,0,1,0,1
68.68,264.33,13,40,1,1,1,1,1,0,1
149.34,32.67,24,198,1,0,0,1,1,0,1
50.98,32.67,29,166,1,0,0,0,1,0,1
93.99,30.67,26,118,0,1,0,0,1,0,1
35.55,11.33,19,200,1,0,0,1,1,0,1
56.67,9.67,6,22,1,0,0,0,1,0,1
73.62,66,25,67,1,1,0,1,1,0,1
132.22,25.33,29,110,1,0,0,0,1,0,1
90.73,21.33,45,7,1,0,0,1,1,0,1
35.76,23.33,12,86,1,0,0,1,0,0,1
