customer_id,Gender,geo_group,age,Promotion,Channel
SB0000093296,M,EU,44,2,Email
SB0000084785,F,EU,34,2,Email
SB0000051444,M,Asia,44,2,Email
SB0000139229,M,North America,34,1,Email
SB0000142459,M,EU,41,3,Email
SB0000028198,F,North America,44,3,Email
SB0000075546,M,North America,53,2,Email
SB0000097390,F,ROW,31,1,Email
SB0000110040,M,North America,26,2,Email
SB0000055524,F,EU,49,3,Email
SB0000098274,F,North America,36,3,Email
SB0000097859,F,North America,36,1,Email
SB0000056241,M,North America,29,1,Email
SB0000041249,F,Asia,50,3,Email
SB0000095455,F,EU,38,1,Email
SB0000056368,M,North America,36,2,Email
SB0000044573,M,Asia,31,3,Email
SB0000087830,F,EU,38,2,Email
SB0000044783,F,North America,38,1,Email
SB0000020427,F,ROW,40,3,Email
SB0000047485,M,North America,34,2,Email
SB0000065273,F,Asia,18,3,Email
SB0000039271,F,EU,46,2,Email
SB0000076103,F,ROW,43,1,Email
SB0000143329,F,EU,28,2,Email
SB0000130735,F,North America,24,1,Email
SB0000140231,M,Asia,42,3,Email
SB0000028697,M,North America,36,3,Email
SB0000108411,M,EU,57,2,Email
SB0000072108,F,North America,20,3,Email
SB0000068324,M,North America,36,3,Email
SB0000059511,F,North America,25,2,Email
SB0000150744,F,North America,23,2,Email
SB0000078107,F,North America,41,1,Email
SB0000027851,F,Asia,44,1,Email
SB0000034979,M,North America,33,3,Email
SB0000144476,F,North America,34,1,Email
SB0000077770,F,EU,53,2,Email
SB0000035173,M,North America,47,1,Email
SB0000115709,M,Asia,39,1,Email
SB0000114447,F,North America,46,2,Email
SB0000070161,F,North America,37,2,Email
SB0000048495,F,ROW,47,2,Email
SB0000107826,F,North America,45,1,Email
SB0000042268,M,EU,29,2,Email
SB0000150561,F,EU,46,3,Email
SB0000052727,M,ROW,25,1,Email
SB0000021004,F,ROW,37,1,Email
SB0000139862,M,ROW,38,2,Email
SB0000132379,M,North America,33,1,Email
SB0000103586,F,ROW,44,1,Email
SB0000099732,F,EU,44,2,Email
SB0000103560,M,EU,33,2,Email
SB0000148594,F,North America,34,3,Email
SB0000091810,F,North America,33,1,Email
SB0000046176,M,EU,35,2,Email
SB0000076089,M,North America,48,3,Email
SB0000140102,M,North America,40,1,Email
SB0000032314,M,EU,41,2,Email
SB0000044029,M,ROW,42,2,Email
SB0000071715,M,EU,34,3,Email
SB0000061849,M,North America,26,2,Email
SB0000121223,M,EU,27,3,Email
SB0000021581,F,North America,33,3,Email
SB0000117346,M,ROW,50,2,Email
SB0000014434,M,ROW,33,2,Email
SB0000027761,M,EU,32,2,Email
SB0000075397,F,North America,40,1,Email
SB0000135066,F,North America,58,2,Email
SB0000082608,M,North America,35,2,Email
SB0000113760,M,EU,42,3,Email
SB0000145281,M,ROW,46,3,Email
SB0000077777,F,EU,40,2,Email
SB0000064974,F,North America,35,2,Email
SB0000121194,F,EU,36,1,Email
SB0000150539,F,North America,47,3,Email
SB0000077442,M,ROW,30,1,Email
SB0000086907,M,Asia,30,1,Email
SB0000033441,M,EU,28,1,Email
SB0000051606,F,EU,33,2,Email
SB0000093660,M,North America,53,2,Email
SB0000056340,M,North America,36,3,Email
SB0000053785,F,EU,28,3,Email
SB0000138118,M,EU,29,1,Email
SB0000034614,F,North America,39,3,Email
SB0000064503,M,Asia,35,1,Email
SB0000142313,M,ROW,46,1,Email
SB0000109881,M,North America,40,1,Email
SB0000097573,F,North America,35,3,Email
SB0000125769,M,EU,36,3,Email
SB0000108247,M,Asia,47,3,Email
SB0000098940,F,Asia,30,1,Email
SB0000130548,F,North America,30,3,Email
SB0000102471,F,North America,28,2,Email
SB0000030627,M,EU,33,3,Email
SB0000068542,M,EU,53,3,Email
SB0000145696,M,EU,36,2,Email
SB0000019640,F,Asia,28,1,Email
SB0000131939,F,Asia,29,2,Email
SB0000144176,M,Asia,39,1,Email
SB0000064341,M,North America,35,1,Email
SB0000052114,F,EU,42,1,Email
SB0000087148,M,North America,41,3,Email
SB0000100392,M,North America,42,3,Email
SB0000071895,F,ROW,39,3,Email
SB0000146988,M,ROW,43,3,Email
SB0000135427,M,EU,44,1,Email
SB0000095365,M,EU,50,1,Email
SB0000123390,F,North America,29,2,Email
SB0000030410,F,North America,44,1,Email
SB0000149601,F,ROW,27,1,Email
SB0000120694,F,North America,31,1,Email
SB0000093342,F,North America,24,1,Email
SB0000113664,F,ROW,34,3,Email
SB0000016409,F,Asia,25,3,Email
SB0000022012,M,Asia,35,2,Email
SB0000091118,F,Asia,45,1,Email
SB0000118556,F,ROW,58,2,Email
SB0000106672,M,Asia,24,3,Email
SB0000040333,M,Asia,45,1,Email
SB0000141907,F,Asia,24,1,Email
SB0000051967,F,ROW,41,3,Email
SB0000131045,M,North America,32,2,Email
SB0000022303,F,North America,38,2,Email
SB0000078765,M,North America,46,2,Email
SB0000037986,M,EU,38,3,Email
SB0000110810,M,ROW,25,1,Email
SB0000029762,M,North America,36,2,Email
SB0000030937,F,EU,44,3,Email
SB0000111706,F,EU,43,2,Email
SB0000038409,M,North America,29,3,Email
SB0000027750,M,North America,39,1,Email
SB0000101296,F,North America,36,2,Email
SB0000044345,M,North America,41,3,Email
SB0000121827,M,EU,42,2,Email
SB0000101335,F,Asia,29,1,Email
SB0000068451,M,North America,45,2,Email
SB0000025828,F,North America,31,1,Email
SB0000045654,M,North America,33,3,Email
SB0000142341,M,ROW,36,1,FaceBook
SB0000059526,F,EU,41,3,Email
SB0000083309,M,North America,40,1,FaceBook
SB0000146354,F,North America,51,1,FaceBook
SB0000146439,M,North America,61,2,Google
SB0000049846,F,North America,49,3,Email
SB0000028155,M,EU,61,2,Google
SB0000080465,M,North America,32,3,Email
SB0000057470,M,EU,27,2,Google
SB0000110785,F,ROW,39,1,FaceBook
SB0000137301,M,Asia,38,1,FaceBook
SB0000023095,M,EU,37,2,Google
SB0000079541,F,North America,44,1,FaceBook
SB0000053296,F,North America,36,2,Google
SB0000102322,M,ROW,33,2,Google
SB0000129729,F,EU,41,3,Email
SB0000070334,F,North America,42,1,FaceBook
SB0000026874,F,EU,43,1,FaceBook
SB0000114073,F,North America,45,3,Email
SB0000018208,F,North America,19,3,Email
SB0000077113,F,EU,28,2,Google
SB0000134081,F,EU,51,2,Google
SB0000022606,F,ROW,35,2,Google
SB0000120281,M,North America,27,3,Email
SB0000034023,F,EU,33,2,Google
SB0000124052,M,North America,56,3,Email
SB0000108907,F,Asia,26,3,Email
SB0000096792,F,ROW,36,2,Google
SB0000115647,F,Asia,34,1,FaceBook
SB0000149970,M,North America,43,1,FaceBook
SB0000027906,F,North America,35,1,FaceBook
SB0000080534,M,Asia,21,2,Google
SB0000114806,M,North America,58,3,Email
SB0000049390,F,EU,29,3,Email
SB0000030100,M,EU,37,1,FaceBook
SB0000077845,M,North America,25,1,FaceBook
SB0000147035,M,EU,36,1,FaceBook
SB0000079212,F,North America,21,3,Email
SB0000133251,F,ROW,55,1,FaceBook
SB0000070276,M,North America,32,1,FaceBook
SB0000083280,M,ROW,33,2,Google
SB0000100061,M,ROW,41,2,Google
SB0000105995,F,North America,34,3,Email
SB0000071774,M,EU,32,1,FaceBook
SB0000106040,F,EU,36,2,Google
SB0000122961,M,ROW,34,3,Email
SB0000131819,M,North America,46,2,Google
SB0000134802,F,EU,24,2,Google
SB0000075946,M,Asia,22,3,Email
SB0000132535,M,EU,30,2,Google
SB0000066348,F,EU,46,1,FaceBook
SB0000065457,M,North America,28,2,Google
SB0000046777,M,Asia,44,3,Email
SB0000105460,F,Asia,45,2,Google
SB0000090778,F,North America,36,1,FaceBook
SB0000043878,F,EU,29,1,FaceBook
SB0000044264,F,Asia,42,1,FaceBook
SB0000019108,F,Asia,35,1,FaceBook
SB0000118385,M,North America,41,1,FaceBook
SB0000033512,M,North America,29,2,Google
SB0000012517,M,EU,22,2,Google
SB0000049624,M,EU,34,2,Google
SB0000105806,M,EU,40,1,FaceBook
SB0000057698,F,EU,44,2,Google
SB0000023118,M,Asia,31,3,Email
SB0000113647,F,North America,36,1,FaceBook
SB0000140606,F,North America,28,2,Google
SB0000064990,F,Asia,46,3,Email
SB0000075927,F,North America,32,2,Google
SB0000096521,F,EU,36,2,Google
SB0000037363,M,ROW,33,3,Email
SB0000115254,F,EU,35,2,Google
SB0000149785,M,Asia,30,3,Email
SB0000069283,M,North America,39,1,FaceBook
SB0000067731,M,ROW,42,3,Email
SB0000091770,M,EU,36,1,FaceBook
SB0000144911,M,North America,28,1,FaceBook
SB0000135468,M,North America,30,2,Google
SB0000129363,M,ROW,37,2,Google
SB0000094812,M,North America,41,1,FaceBook
SB0000099607,F,ROW,31,3,Email
SB0000074257,F,North America,34,1,FaceBook
SB0000134692,F,Asia,34,1,FaceBook
SB0000141538,F,North America,39,2,Google
SB0000049637,M,North America,39,3,Email
SB0000025108,F,North America,48,2,Google
SB0000070267,F,ROW,28,3,Email
SB0000092684,M,EU,42,1,FaceBook
SB0000059277,F,North America,52,2,Google
SB0000082276,F,ROW,56,3,Email
SB0000090189,F,North America,41,3,Email
SB0000076392,M,EU,24,1,FaceBook
SB0000092677,F,North America,34,3,Email
SB0000070781,F,ROW,33,1,FaceBook
SB0000068412,M,EU,38,1,FaceBook
SB0000075532,F,EU,25,1,FaceBook
SB0000022241,F,North America,39,3,Email
SB0000061088,F,EU,50,2,Google
SB0000110113,M,Asia,34,1,FaceBook
SB0000029322,F,EU,40,2,Google
SB0000028051,F,North America,48,1,FaceBook
SB0000058218,F,EU,35,1,FaceBook
SB0000121125,F,North America,44,3,Email
SB0000020920,F,EU,34,3,Email
SB0000110320,F,North America,43,2,Google
SB0000053803,F,EU,52,3,Email
SB0000077257,F,North America,31,3,Email
SB0000084810,F,North America,21,3,Email
SB0000016844,M,EU,29,1,FaceBook
SB0000136199,F,North America,37,1,FaceBook
SB0000119716,F,North America,44,1,FaceBook
SB0000032035,F,EU,32,2,Google
SB0000127206,M,Asia,32,2,Google
SB0000039372,F,North America,48,1,FaceBook
SB0000039613,M,Asia,42,1,FaceBook
SB0000105380,M,North America,37,1,FaceBook
SB0000021222,F,EU,43,2,Google
SB0000055261,M,North America,57,1,FaceBook
SB0000039542,F,ROW,33,2,Google
SB0000149418,M,EU,28,3,Email
SB0000115780,M,North America,24,1,FaceBook
SB0000015198,F,North America,33,3,Email
SB0000079455,M,ROW,22,3,Email
SB0000045112,F,North America,30,3,Email
SB0000023852,F,ROW,49,3,Email
SB0000034027,F,North America,36,2,Google
SB0000021724,M,North America,29,1,FaceBook
SB0000023657,M,North America,31,3,Email
SB0000139421,F,Asia,24,3,Email
SB0000047756,F,ROW,41,3,Email
SB0000056601,M,North America,39,1,FaceBook
SB0000017955,F,Asia,24,2,Google
SB0000070347,F,North America,29,1,FaceBook
SB0000101655,F,EU,27,3,Email
SB0000034501,F,EU,44,3,Email
SB0000095730,F,ROW,30,1,FaceBook
SB0000078740,M,North America,40,2,Google
SB0000150819,M,EU,35,1,FaceBook
SB0000020642,F,EU,30,2,Google
SB0000090458,M,ROW,36,2,Google
SB0000131847,M,EU,40,3,Email
SB0000107747,F,ROW,55,2,Google
SB0000128572,M,North America,45,1,FaceBook
SB0000055196,M,North America,28,1,FaceBook
SB0000117461,F,North America,45,2,Google
SB0000095872,M,ROW,42,2,Google
SB0000148966,M,EU,50,2,Google
SB0000071742,M,North America,32,2,Google
SB0000099756,M,North America,39,2,Google
SB0000067012,M,North America,37,2,Google
SB0000039529,M,North America,30,2,Google
SB0000072545,F,EU,34,1,FaceBook
SB0000040305,M,EU,41,3,Email
SB0000058611,F,Asia,36,1,FaceBook
SB0000124120,F,North America,40,3,Email
SB0000113637,M,North America,32,2,Google
SB0000043573,F,North America,29,3,Email
SB0000084799,F,North America,35,3,Email
SB0000074288,F,Asia,32,1,FaceBook
SB0000076484,F,North America,37,1,FaceBook
SB0000060276,F,North America,57,2,Google
SB0000145407,M,ROW,35,2,Google
SB0000123547,F,ROW,30,2,Google
SB0000078507,M,North America,42,2,Google
SB0000147714,F,EU,50,2,Google
SB0000022453,F,EU,38,2,Google
SB0000057963,F,ROW,33,3,Email
SB0000139153,F,Asia,37,2,Google
SB0000116356,M,North America,41,1,FaceBook
SB0000122472,F,ROW,34,1,FaceBook
SB0000106279,M,North America,45,1,FaceBook
SB0000149861,M,North America,45,3,Email
SB0000043236,F,ROW,33,2,Google
SB0000093466,M,ROW,31,3,Email
SB0000119478,F,ROW,41,3,Email
SB0000040231,F,North America,34,2,Google
SB0000062339,M,North America,26,1,FaceBook
SB0000027033,M,ROW,47,2,Google
SB0000112555,F,ROW,46,1,FaceBook
SB0000086866,M,North America,33,2,Google
SB0000066673,F,North America,43,1,FaceBook
SB0000134446,M,North America,54,2,Google
SB0000124556,F,EU,31,2,Google
SB0000143801,F,North America,30,1,FaceBook
SB0000058917,M,Asia,42,2,Google
SB0000070435,M,North America,33,3,Email
SB0000086185,M,North America,45,2,Google
SB0000104969,M,EU,37,3,Email
SB0000141422,M,North America,30,2,Google
SB0000098193,F,North America,39,1,FaceBook
SB0000047491,F,EU,50,1,FaceBook
SB0000136270,M,EU,29,3,Email
SB0000099072,M,North America,24,3,Email
SB0000076324,F,North America,40,2,Google
SB0000088681,F,EU,37,2,Google
SB0000069565,F,Asia,20,2,Google
SB0000073978,M,North America,28,1,FaceBook
SB0000050648,F,EU,42,2,Google
SB0000020036,M,North America,29,2,Google
SB0000079100,M,North America,43,2,Google
SB0000060705,M,ROW,46,1,FaceBook
SB0000091561,F,North America,28,2,Google
SB0000082282,M,North America,38,1,FaceBook
SB0000112686,F,North America,39,2,Google
SB0000101291,F,North America,37,2,Google
SB0000028082,M,EU,28,3,Email
SB0000117309,F,North America,34,1,FaceBook
SB0000115864,M,EU,40,3,Email
SB0000097427,F,ROW,26,3,Email
SB0000148187,F,EU,26,3,Email
SB0000078868,F,EU,24,3,Email
SB0000087977,F,Asia,54,2,Google
SB0000127508,F,North America,36,1,FaceBook
SB0000131796,M,North America,34,2,Google
SB0000105449,M,EU,24,3,Email
SB0000047521,F,EU,37,2,Google
SB0000072605,F,North America,28,3,Email
SB0000019924,F,North America,41,2,Google
SB0000055690,F,North America,34,3,Email
SB0000097629,M,EU,34,3,Email
SB0000131856,M,North America,30,3,Email
SB0000138784,M,EU,38,3,Email
SB0000070797,M,North America,42,3,Email
SB0000045648,M,North America,48,2,Google
SB0000113366,M,ROW,32,3,Email
SB0000061353,M,North America,26,2,Google
SB0000102984,M,ROW,31,1,FaceBook
SB0000077900,F,EU,36,1,FaceBook
SB0000132078,M,EU,34,3,Email
SB0000133433,M,ROW,36,2,Google
SB0000044904,M,ROW,39,3,Email
SB0000036572,F,EU,35,2,Google
SB0000054032,F,North America,41,3,Email
SB0000131600,F,North America,34,3,Email
SB0000144618,F,EU,34,2,Google
SB0000063208,F,North America,30,3,Email
SB0000138479,M,North America,28,3,Email
SB0000151023,M,North America,37,2,Google
SB0000085359,F,EU,62,1,FaceBook
SB0000095288,M,North America,53,3,Email
SB0000146079,M,ROW,35,3,Email
SB0000032064,M,Asia,46,1,FaceBook
SB0000131754,F,Asia,39,3,Email
SB0000128349,M,EU,29,3,Email
SB0000086803,F,North America,35,1,FaceBook
SB0000099697,M,North America,42,2,Google
SB0000061051,F,EU,22,1,FaceBook
SB0000095878,M,ROW,40,1,FaceBook
SB0000122172,F,Asia,29,2,Google
SB0000119275,M,Asia,32,1,FaceBook
SB0000107926,F,Asia,26,3,Email
SB0000103491,F,EU,34,1,FaceBook
SB0000132199,M,EU,42,2,Google
SB0000102072,F,ROW,41,1,FaceBook
SB0000081822,F,Asia,27,1,FaceBook
SB0000134536,F,ROW,34,2,Google
SB0000105047,M,North America,38,1,FaceBook
SB0000107942,M,North America,25,1,FaceBook
SB0000059860,F,ROW,31,1,FaceBook
SB0000134573,F,North America,44,3,Email
SB0000148173,M,ROW,58,2,Google
SB0000078920,M,ROW,33,3,Email
SB0000054661,M,EU,31,3,Email
SB0000119560,M,EU,36,3,Email
SB0000065497,M,North America,35,1,FaceBook
SB0000032983,M,North America,33,3,Email
SB0000068622,F,ROW,33,1,FaceBook
SB0000078260,M,ROW,31,3,Email
SB0000103766,F,North America,43,3,Email
SB0000066324,M,EU,35,2,Google
SB0000019593,M,Asia,50,3,Email
SB0000070006,F,North America,31,2,Google
SB0000119288,M,Asia,24,1,FaceBook
SB0000134145,M,North America,30,3,Email
SB0000108853,F,North America,38,3,Email
SB0000148827,F,North America,59,3,Email
SB0000043805,M,North America,36,2,Google
SB0000077188,M,North America,37,1,FaceBook
SB0000039712,F,North America,49,3,Email
SB0000100343,M,North America,42,2,Google
SB0000089764,F,Asia,22,2,Google
SB0000071220,F,North America,24,3,Email
SB0000047174,F,EU,57,2,Google
SB0000093406,F,Asia,30,1,FaceBook
SB0000101595,F,EU,40,2,Google
SB0000139084,F,North America,31,1,FaceBook
SB0000086183,M,North America,30,1,FaceBook
SB0000028782,F,ROW,35,2,Google
SB0000088722,M,EU,35,3,Email
SB0000117827,M,EU,46,1,FaceBook
SB0000067218,M,North America,35,3,Email
SB0000091095,F,North America,26,1,FaceBook
SB0000074290,F,EU,50,1,FaceBook
SB0000097840,F,North America,40,3,Email
SB0000017935,F,ROW,44,2,Google
SB0000134571,F,North America,30,1,FaceBook
SB0000139025,F,Asia,37,2,Google
SB0000076872,M,Asia,29,3,Email
SB0000121561,M,ROW,32,3,Email
SB0000027441,F,EU,33,1,FaceBook
SB0000029317,M,EU,39,2,Google
SB0000082871,F,North America,39,3,Email
SB0000120895,F,EU,40,3,Email
SB0000084562,M,North America,31,3,Email
SB0000139482,M,North America,47,1,FaceBook
SB0000016403,F,North America,22,3,Email
SB0000027346,M,EU,25,3,Email
SB0000111842,M,North America,43,2,Google
SB0000094153,F,Asia,34,1,FaceBook
SB0000135188,F,North America,59,1,FaceBook
SB0000014731,M,EU,32,2,Google
SB0000074088,M,EU,39,1,FaceBook
SB0000025736,F,ROW,32,3,Email
SB0000095809,M,Asia,39,1,FaceBook
SB0000144255,M,EU,32,3,Email
SB0000092134,M,North America,25,2,Google
SB0000150731,M,North America,45,1,FaceBook
SB0000022877,M,North America,30,3,Email
SB0000018776,M,EU,57,2,Google
SB0000146995,F,ROW,34,1,FaceBook
SB0000015108,F,Asia,41,3,Email
SB0000077853,F,North America,58,3,Email
SB0000066036,M,ROW,28,3,Email
SB0000017492,F,Asia,45,2,Google
SB0000014715,M,North America,50,2,Google
SB0000049767,F,EU,29,3,Email
SB0000093329,F,ROW,28,2,Google
SB0000053490,M,ROW,33,2,Google
SB0000082640,F,North America,42,1,FaceBook
SB0000080274,M,ROW,35,2,Google
SB0000025712,M,North America,34,1,FaceBook
SB0000136444,F,North America,29,3,Email
SB0000013379,F,North America,42,2,Google
SB0000013458,M,EU,24,2,Google
SB0000050592,F,Asia,31,3,Email
SB0000030812,M,ROW,31,2,Google
SB0000091997,F,North America,35,2,Google
SB0000031821,M,EU,39,2,Google
SB0000113288,M,North America,45,2,Google
SB0000022167,M,EU,35,3,Email
SB0000121777,F,North America,30,1,FaceBook
SB0000026818,M,ROW,39,1,FaceBook
SB0000073258,F,ROW,50,2,Google
SB0000125086,M,Asia,36,1,FaceBook
SB0000046636,F,ROW,30,2,Google
SB0000125767,M,North America,28,1,FaceBook
SB0000027235,F,EU,44,1,FaceBook
SB0000105180,M,EU,28,3,Email
SB0000109205,M,North America,46,3,Email
SB0000120713,M,ROW,62,2,Google
SB0000049196,F,Asia,45,2,Google
SB0000121424,F,North America,21,1,FaceBook
SB0000138142,M,EU,29,2,Google
SB0000116555,M,North America,38,1,FaceBook
SB0000110271,F,ROW,46,3,Email
SB0000111362,F,ROW,38,2,Google
SB0000081077,F,Asia,24,1,FaceBook
SB0000110897,M,ROW,37,3,Email
SB0000052324,F,North America,33,1,FaceBook
SB0000050000,F,ROW,32,1,FaceBook
SB0000103431,F,EU,39,2,Google
SB0000039929,F,EU,28,2,Google
SB0000076376,F,North America,52,1,FaceBook
SB0000054711,F,ROW,38,2,Google
SB0000013148,F,North America,52,2,Google
SB0000074882,F,EU,36,2,Google
SB0000097089,M,ROW,23,3,Email
SB0000145480,M,ROW,36,3,Email
SB0000014847,M,ROW,49,1,FaceBook
SB0000148832,M,EU,37,2,Google
SB0000031342,M,North America,37,2,Google
SB0000055969,M,North America,41,1,FaceBook
SB0000149548,M,North America,23,1,FaceBook
SB0000119694,M,North America,38,2,Google
SB0000034125,M,North America,31,2,Google
SB0000059499,F,North America,41,2,Google
SB0000059641,M,North America,35,2,Google
SB0000077893,M,EU,26,3,Email
SB0000107431,M,ROW,61,2,Google
SB0000095628,M,EU,39,2,Google
SB0000018929,F,EU,46,2,Google
SB0000129285,F,Asia,28,3,Email
SB0000057804,F,EU,60,3,Email
SB0000149251,M,Asia,38,1,FaceBook
SB0000097230,F,North America,40,1,FaceBook
SB0000136072,F,EU,35,2,Google
SB0000045984,M,North America,39,2,Google
SB0000103689,F,EU,26,3,Email
SB0000123964,M,ROW,39,2,Google
SB0000034793,M,North America,45,3,Email
SB0000021786,F,Asia,40,1,FaceBook
SB0000043896,M,ROW,40,2,Google
SB0000034481,M,EU,57,2,Google
SB0000140319,M,ROW,41,2,Google
SB0000074767,F,ROW,33,3,Email
SB0000131318,M,ROW,37,3,Email
SB0000150259,M,North America,33,1,FaceBook
SB0000082547,M,North America,51,3,Email
SB0000012538,F,North America,30,1,FaceBook
SB0000120559,F,North America,35,3,Email
SB0000115060,F,North America,38,2,Google
SB0000033084,F,ROW,42,1,FaceBook
SB0000053795,F,EU,35,3,Email
SB0000148088,F,North America,31,1,FaceBook
SB0000070026,F,EU,34,3,Email
SB0000021781,M,North America,46,1,FaceBook
SB0000122258,F,North America,47,2,Google
